disaster_id,disaster_location_id,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness,year,event_name,location,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,disaster_subsubtype,associated_disaster,associated_disaster2,country_name,country_iso3,start_isodate,end_isodate,no_killed,no_injured,no_affected,no_homeless,total_affected,total_dam_usd,even_split_dam_usd
2000-397,2000-397_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1699585,1699585,3,Oriental Mindoro,13.15555,121.26803,ADM2,6295630|6255147|PH|41|1699585,Earth|Asia|Philippines|Mimaropa|Oriental Mindoro,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1720148,1720148,3,Caloocan City,14.65,120.96667,ADM2,6295630|6255147|PH|NCR|1720148,Earth|Asia|Philippines|National Capital Region|Caloocan City,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1692193,1692193,3,Quezon City,14.63333,121.03333,ADM2,6295630|6255147|PH|NCR|1692193,Earth|Asia|Philippines|National Capital Region|Quezon City,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-397,2000-397_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1,2000,Kai-Tak (Edeng),"La Union, Pangasinan, Ilocos Norte, Ilocos Sur, Baguio City (Reg. I), Bataan, Bulacan, Pampanga, Olongapo City, Tarlac, Zambales (Reg. III), Mindoro Oriental (Reg. IV), Caloocan, Manioma, Quezon cities, Rizal (NCR), Cavite (Reg. IV), Iloilo, Negros Occide",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-7,2000-7-7 ,75,11,1483310,0,1483321,45257591.86,2381978.51895
2000-396,2000-396_1701668,1701668,1,Manila,14.6042,120.9822,PPLC,6295630|6255147|PH|NCR|1701667|1701668,Earth|Asia|Philippines|National Capital Region|City of Manila|Manila,2,1,2000,Kirogi,Manilla,Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,2000-7-5,2000-7-5 ,11,0,0,120000,120000,13175171.33,13175171.33
2000-257,2000-257_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,2000,Biring,"Metro Manila, Central Luzon",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2000-5-18,2000-5-18 ,12,4,235885,0,235889,2109784.1,1054892.05
2000-257,2000-257_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1,2000,Biring,"Metro Manila, Central Luzon",Natural,Meteorological,Storm,Tropical cyclone,,Flood,,Philippines,PHL,2000-5-18,2000-5-18 ,12,4,235885,0,235889,2109784.1,1054892.05
2000-89,2000-89_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1,2000,Mount Mayon,Albay (Legazpi Province),Natural,Geophysical,Volcano,Volcanic eruption,,,,Philippines,PHL,2000-2-24,2000-3-9 ,0,0,68426,0,68426,3889310.58,3889310.58
2000-66,2000-66_1687250,1687250,1,Municipality of Sapa-Sapa,5.1463,120.1964,ADM3,6295630|6255147|PH|14|1682671|1687250,Earth|Asia|Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi|Municipality of Sapa-Sapa,1,1,2000,,"Matata, Sapa-Sapa, Simunol",Natural,Hydrological,Flood,Storm surge/coastal flood,,,,Philippines,PHL,2000-1-22,2000-1-22 ,0,0,0,5250,5250,0,0
2000-66,2000-66_1686356,1686356,1,Simunul,4.86667,119.81667,ADM3,6295630|6255147|PH|14|1682671|1686356,Earth|Asia|Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi|Simunul,1,1,2000,,"Matata, Sapa-Sapa, Simunol",Natural,Hydrological,Flood,Storm surge/coastal flood,,,,Philippines,PHL,2000-1-22,2000-1-22 ,0,0,0,5250,5250,0,0
2000-66,2000-66_1700397,1700397,1,Matata,6.4475,122.13806,PPL,6295630|6255147|PH|14|1726404|1700397,Earth|Asia|Philippines|Autonomous Region in Muslim Mindanao|Province of Basilan|Matata,2,1,2000,,"Matata, Sapa-Sapa, Simunol",Natural,Hydrological,Flood,Storm surge/coastal flood,,,,Philippines,PHL,2000-1-22,2000-1-22 ,0,0,0,5250,5250,0,0
2000-38,2000-38_7115980,7115980,2,Compostela Valley,7.60755,125.9586,VAL,6295630|6255147|PH|7115980,Earth|Asia|Philippines|Compostela Valley,4,2,2000,,"Agusan del Sur, Agusan del Norte, Surigao del Sur, Davao Oriental, Davao del Norte, Compostela Valley (Mindano Isl.)",Natural,Hydrological,Flood,Flash flood,,Landslide / Mudslide,,Philippines,PHL,2000-1-28,2000-2-1 ,50,0,153885,0,153885,7167293.2,1194548.86667
2000-38,2000-38_1685214,1685214,3,Province of Surigao del Sur,8.66667,126,ADM2,6295630|6255147|PH|13|1685214,Earth|Asia|Philippines|Caraga|Province of Surigao del Sur,1,1,2000,,"Agusan del Sur, Agusan del Norte, Surigao del Sur, Davao Oriental, Davao del Norte, Compostela Valley (Mindano Isl.)",Natural,Hydrological,Flood,Flash flood,,Landslide / Mudslide,,Philippines,PHL,2000-1-28,2000-2-1 ,50,0,153885,0,153885,7167293.2,1194548.86667
2000-38,2000-38_1715347,1715347,3,Province of Davao del Norte,7.45099,125.81543,ADM2,6295630|6255147|PH|11|1715347,Earth|Asia|Philippines|Davao|Province of Davao del Norte,1,1,2000,,"Agusan del Sur, Agusan del Norte, Surigao del Sur, Davao Oriental, Davao del Norte, Compostela Valley (Mindano Isl.)",Natural,Hydrological,Flood,Flash flood,,Landslide / Mudslide,,Philippines,PHL,2000-1-28,2000-2-1 ,50,0,153885,0,153885,7167293.2,1194548.86667
2000-38,2000-38_1731818,1731818,3,Province of Agusan del Sur,8.5,125.83333,ADM2,6295630|6255147|PH|13|1731818,Earth|Asia|Philippines|Caraga|Province of Agusan del Sur,1,1,2000,,"Agusan del Sur, Agusan del Norte, Surigao del Sur, Davao Oriental, Davao del Norte, Compostela Valley (Mindano Isl.)",Natural,Hydrological,Flood,Flash flood,,Landslide / Mudslide,,Philippines,PHL,2000-1-28,2000-2-1 ,50,0,153885,0,153885,7167293.2,1194548.86667
2000-38,2000-38_1731819,1731819,3,Province of Agusan del Norte,9.16667,125.5,ADM2,6295630|6255147|PH|13|1731819,Earth|Asia|Philippines|Caraga|Province of Agusan del Norte,1,1,2000,,"Agusan del Sur, Agusan del Norte, Surigao del Sur, Davao Oriental, Davao del Norte, Compostela Valley (Mindano Isl.)",Natural,Hydrological,Flood,Flash flood,,Landslide / Mudslide,,Philippines,PHL,2000-1-28,2000-2-1 ,50,0,153885,0,153885,7167293.2,1194548.86667
2000-38,2000-38_1715342,1715342,3,Province of Davao Oriental,7.16667,126.33333,ADM2,6295630|6255147|PH|11|1715342,Earth|Asia|Philippines|Davao|Province of Davao Oriental,1,1,2000,,"Agusan del Sur, Agusan del Norte, Surigao del Sur, Davao Oriental, Davao del Norte, Compostela Valley (Mindano Isl.)",Natural,Hydrological,Flood,Flash flood,,Landslide / Mudslide,,Philippines,PHL,2000-1-28,2000-2-1 ,50,0,153885,0,153885,7167293.2,1194548.86667
2001-793,2001-793_7521300,7521300,4,Cordillera,17.0852,121.03322,ADM1,6295630|6255147|PH|15,Earth|Asia|Philippines|Cordillera,1,1,2001,TS Labuyo ( Lekima),"Regions I, II and CAR",Natural,Meteorological,Storm,,,,,Philippines,PHL,2001-9-22,2001-9-27 ,4,0,37357,0,37357,2702056.87,900685.623333
2001-793,2001-793_7521297,7521297,4,Cagayan Valley,17.65667,121.73333,ADM1,6295630|6255147|PH|02,Earth|Asia|Philippines|Cagayan Valley,1,1,2001,TS Labuyo ( Lekima),"Regions I, II and CAR",Natural,Meteorological,Storm,,,,,Philippines,PHL,2001-9-22,2001-9-27 ,4,0,37357,0,37357,2702056.87,900685.623333
2001-793,2001-793_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1,2001,TS Labuyo ( Lekima),"Regions I, II and CAR",Natural,Meteorological,Storm,,,,,Philippines,PHL,2001-9-22,2001-9-27 ,4,0,37357,0,37357,2702056.87,900685.623333
2001-792,2001-792_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1,2001,TD Jolina,Region III,Natural,Meteorological,Storm,,,,,Philippines,PHL,2001-8-17,2001-8-19 ,0,0,295355,0,295355,562688.46,562688.46
2001-758,2001-758_1706802,1706802,1,Leyte Island,10.83267,124.83537,ISL,6295630|6255147|PH|08|1706800|1706802,Earth|Asia|Philippines|Eastern Visayas|Province of Leyte|Leyte Island,4,1,2001,Kajiki (Quedan),"Cebu, Leyte Isl.",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2001-12-5,2001-12-7 ,6,8,54832,0,54840,184362.09,92181.045
2001-758,2001-758_1717513,1717513,1,Cebu,10.33333,123.75,ISL,6295630|6255147|PH|07|1717511|1717513,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Cebu,4,1,2001,Kajiki (Quedan),"Cebu, Leyte Isl.",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2001-12-5,2001-12-7 ,6,8,54832,0,54840,184362.09,92181.045
2001-614,2001-614_6569685,6569685,3,Chartered City of Cagayan de Oro,8.46917,124.68889,ADM2,6295630|6255147|PH|10|6569685,Earth|Asia|Philippines|Northern Mindanao|Chartered City of Cagayan de Oro,1,1,2001,Lingling (Nanang),"Camiguin Isl., Cagayan de Oro (Mindanao Isl.)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2001-11-8,2001-11-8 ,290,147,1060000,0,1060147,43593952.29,21796976.145
2001-614,2001-614_1719694,1719694,3,Province of Camiguin,9.16667,124.75,ADM2,6295630|6255147|PH|10|1719694,Earth|Asia|Philippines|Northern Mindanao|Province of Camiguin,1,1,2001,Lingling (Nanang),"Camiguin Isl., Cagayan de Oro (Mindanao Isl.)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2001-11-8,2001-11-8 ,290,147,1060000,0,1060147,43593952.29,21796976.145
2001-596,2001-596_7521308,7521308,4,Zamboanga Peninsula,7.49432,122.67366,ADM1,6295630|6255147|PH|09,Earth|Asia|Philippines|Zamboanga Peninsula,1,1,2001,,Zamboanga (Mindanao Isl.),Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2001-10-10,2001-10-10 ,4,0,300,0,300,0,0
2001-461,2001-461_1706889,1706889,1,Legazpi,13.14125,123.74073,PPLA,6295630|6255147|PH|05|1706884|1706889,Earth|Asia|Philippines|Bicol|Legaspi City|Legazpi,2,1,2001,Mt Mayon,Legaspi,Natural,Geophysical,Volcano,Volcanic eruption,,,,Philippines,PHL,2001-7-25,2001-7-25 ,0,0,57645,0,57645,3433743.91,3433743.91
2001-445,2001-445_1697559,1697559,3,Province of Cotabato,7.01667,125.08333,ADM2,6295630|6255147|PH|12|1697559,Earth|Asia|Philippines|Soccsksargen|Province of Cotabato,1,1,2001,,"Zamboanga del Sur, Maguindanao, Sultan Kudarat, North Cotabato, Misamis Occidental, Zamboanga del Norte, Zamboanga Sibugay provinces (Mindanao Isl).",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2001-8-12,2001-8-14 ,37,0,79000,0,79000,15363507.41,2194786.77286
2001-445,2001-445_7115981,7115981,3,Province of Zamboanga Sibugay,7.7627,122.54356,ADM2,6295630|6255147|PH|09|7115981,Earth|Asia|Philippines|Zamboanga Peninsula|Province of Zamboanga Sibugay,1,1,2001,,"Zamboanga del Sur, Maguindanao, Sultan Kudarat, North Cotabato, Misamis Occidental, Zamboanga del Norte, Zamboanga Sibugay provinces (Mindanao Isl).",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2001-8-12,2001-8-14 ,37,0,79000,0,79000,15363507.41,2194786.77286
2001-445,2001-445_1699493,1699493,3,Province of Misamis Occidental,8.33333,123.7,ADM2,6295630|6255147|PH|10|1699493,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Occidental,1,1,2001,,"Zamboanga del Sur, Maguindanao, Sultan Kudarat, North Cotabato, Misamis Occidental, Zamboanga del Norte, Zamboanga Sibugay provinces (Mindanao Isl).",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2001-8-12,2001-8-14 ,37,0,79000,0,79000,15363507.41,2194786.77286
2001-445,2001-445_1679428,1679428,3,Province of  Zamboanga del Sur,7.9043,123.3194,ADM2,6295630|6255147|PH|09|1679428,Earth|Asia|Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur,1,1,2001,,"Zamboanga del Sur, Maguindanao, Sultan Kudarat, North Cotabato, Misamis Occidental, Zamboanga del Norte, Zamboanga Sibugay provinces (Mindanao Isl).",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2001-8-12,2001-8-14 ,37,0,79000,0,79000,15363507.41,2194786.77286
2001-445,2001-445_1685377,1685377,3,Province of Sultan Kudarat,6.55,124.28333,ADM2,6295630|6255147|PH|12|1685377,Earth|Asia|Philippines|Soccsksargen|Province of Sultan Kudarat,1,1,2001,,"Zamboanga del Sur, Maguindanao, Sultan Kudarat, North Cotabato, Misamis Occidental, Zamboanga del Norte, Zamboanga Sibugay provinces (Mindanao Isl).",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2001-8-12,2001-8-14 ,37,0,79000,0,79000,15363507.41,2194786.77286
2001-445,2001-445_1679429,1679429,3,Province of Zamboanga del Norte,8,122.66667,ADM2,6295630|6255147|PH|09|1679429,Earth|Asia|Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte,1,1,2001,,"Zamboanga del Sur, Maguindanao, Sultan Kudarat, North Cotabato, Misamis Occidental, Zamboanga del Norte, Zamboanga Sibugay provinces (Mindanao Isl).",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2001-8-12,2001-8-14 ,37,0,79000,0,79000,15363507.41,2194786.77286
2001-445,2001-445_1703701,1703701,3,Province of Maguindanao,7.13333,124.3,ADM2,6295630|6255147|PH|14|1703701,Earth|Asia|Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao,1,1,2001,,"Zamboanga del Sur, Maguindanao, Sultan Kudarat, North Cotabato, Misamis Occidental, Zamboanga del Norte, Zamboanga Sibugay provinces (Mindanao Isl).",Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2001-8-12,2001-8-14 ,37,0,79000,0,79000,15363507.41,2194786.77286
2001-319,2001-319_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1,2001,Utor (Feria),"Regions I, II, III, IV, VIII, Cordillera Autonomous Region (CAR), National Capital Region",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,,,232,241,1902413,0,1902654,131674860.73,16459357.5913
2001-319,2001-319_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1,2001,Utor (Feria),"Regions I, II, III, IV, VIII, Cordillera Autonomous Region (CAR), National Capital Region",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,,,232,241,1902413,0,1902654,131674860.73,16459357.5913
2001-319,2001-319_7521307,7521307,4,Eastern Visayas,11.51649,124.96204,ADM1,6295630|6255147|PH|08,Earth|Asia|Philippines|Eastern Visayas,1,1,2001,Utor (Feria),"Regions I, II, III, IV, VIII, Cordillera Autonomous Region (CAR), National Capital Region",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,,,232,241,1902413,0,1902654,131674860.73,16459357.5913
2001-319,2001-319_7521300,7521300,4,Cordillera,17.0852,121.03322,ADM1,6295630|6255147|PH|15,Earth|Asia|Philippines|Cordillera,1,1,2001,Utor (Feria),"Regions I, II, III, IV, VIII, Cordillera Autonomous Region (CAR), National Capital Region",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,,,232,241,1902413,0,1902654,131674860.73,16459357.5913
2001-319,2001-319_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,2001,Utor (Feria),"Regions I, II, III, IV, VIII, Cordillera Autonomous Region (CAR), National Capital Region",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,,,232,241,1902413,0,1902654,131674860.73,16459357.5913
2001-319,2001-319_7521296,7521296,4,Mimaropa,12.87014,121.13403,ADM1,6295630|6255147|PH|41,Earth|Asia|Philippines|Mimaropa,1,1,2001,Utor (Feria),"Regions I, II, III, IV, VIII, Cordillera Autonomous Region (CAR), National Capital Region",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,,,232,241,1902413,0,1902654,131674860.73,16459357.5913
2001-319,2001-319_7521297,7521297,4,Cagayan Valley,17.65667,121.73333,ADM1,6295630|6255147|PH|02,Earth|Asia|Philippines|Cagayan Valley,1,1,2001,Utor (Feria),"Regions I, II, III, IV, VIII, Cordillera Autonomous Region (CAR), National Capital Region",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,,,232,241,1902413,0,1902654,131674860.73,16459357.5913
