disaster_id,location_id,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness
2011-519,2011-519_1699492,1699492,3,Province of Misamis Oriental,8.75,125,ADM2,6295630|6255147|PH|10|1699492,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Oriental,1,1
2011-469,2011-469_1718344,1718344,1,Carmen,7.4,125.68333,ADM3,6295630|6255147|PH|11|1715347|1718344,Earth|Asia|Philippines|Davao|Province of Davao del Norte|Carmen,1,1
2011-468,2011-468_1731758,1731758,3,Province of Aklan,11.66667,122.33333,ADM2,6295630|6255147|PH|06|1731758,Earth|Asia|Philippines|Western Visayas|Province of Aklan,1,1
2011-468,2011-468_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
2011-468,2011-468_1729926,1729926,3,Province of Aurora,16,121.75,ADM2,6295630|6255147|PH|03|1729926,Earth|Asia|Philippines|Central Luzon|Province of Aurora,1,1
2011-468,2011-468_1718641,1718641,3,Province of Capiz,11.4,122.56667,ADM2,6295630|6255147|PH|06|1718641,Earth|Asia|Philippines|Western Visayas|Province of Capiz,1,1
2011-468,2011-468_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
2011-445,2011-445_1680119,1680119,1,City of Valencia,7.95,125,ADM3,6295630|6255147|PH|10|1723105|1680119,Earth|Asia|Philippines|Northern Mindanao|Province of Bukidnon|City of Valencia,1,1
2011-393,2011-393_1681782,1681782,1,Tinoto,5.88667,125.07056,PPL,6295630|6255147|PH|12|7671047|1681782,Earth|Asia|Philippines|Soccsksargen|Province of Sarangani|Tinoto,2,1
2011-393,2011-393_1704773,1704773,1,Maasim,5.93333,124.93333,ADM3,6295630|6255147|PH|12|7671047|1704773,Earth|Asia|Philippines|Soccsksargen|Province of Sarangani|Maasim,1,1
2011-384,2011-384_1699492,1699492,3,Province of Misamis Oriental,8.75,125,ADM2,6295630|6255147|PH|10|1699492,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Oriental,1,1
2011-384,2011-384_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1
2011-384,2011-384_1685725,1685725,3,Southern Leyte,10.33333,125.08333,ADM2,6295630|6255147|PH|08|1685725,Earth|Asia|Philippines|Eastern Visayas|Southern Leyte,1,1
2011-384,2011-384_1699585,1699585,3,Oriental Mindoro,13.15555,121.26803,ADM2,6295630|6255147|PH|41|1699585,Earth|Asia|Philippines|Mimaropa|Oriental Mindoro,1,1
2011-384,2011-384_1718641,1718641,3,Province of Capiz,11.4,122.56667,ADM2,6295630|6255147|PH|06|1718641,Earth|Asia|Philippines|Western Visayas|Province of Capiz,1,1
2011-384,2011-384_1717511,1717511,3,Province of Cebu,9.33333,123.66667,ADM2,6295630|6255147|PH|07|1717511,Earth|Asia|Philippines|Central Visayas|Province of Cebu,1,1
2011-384,2011-384_1697808,1697808,3,Province of Negros Occidental,10.41667,123,ADM2,6295630|6255147|PH|06|1697808,Earth|Asia|Philippines|Western Visayas|Province of Negros Occidental,1,1
2011-384,2011-384_1691537,1691537,3,Province of Romblon,12.55499,122.28206,ADM2,6295630|6255147|PH|41|1691537,Earth|Asia|Philippines|Mimaropa|Province of Romblon,1,1
2011-380,2011-380_1699492,1699492,3,Province of Misamis Oriental,8.75,125,ADM2,6295630|6255147|PH|10|1699492,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Oriental,1,1
2011-380,2011-380_1723614,1723614,1,Bobontugan,8.65833,124.7425,PPL,6295630|6255147|PH|10|1699492|1723614,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Oriental|Bobontugan,2,1
2011-380,2011-380_1710259,1710259,1,Jasaan,8.65,124.78333,ADM3,6295630|6255147|PH|10|1699492|1710259,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Oriental|Jasaan,1,1
2011-379,2011-379_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
2011-379,2011-379_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1
2011-379,2011-379_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1
2011-379,2011-379_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1
2011-379,2011-379_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
2011-379,2011-379_1726279,1726279,3,Province of Batangas,13.91667,121.08333,ADM2,6295630|6255147|PH|40|1726279,Earth|Asia|Philippines|Calabarzon|Province of Batangas,1,1
2011-379,2011-379_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
2011-379,2011-379_1697456,1697456,3,Province of Nueva Vizcaya,16.33333,121.33333,ADM2,6295630|6255147|PH|02|1697456,Earth|Asia|Philippines|Cagayan Valley|Province of Nueva Vizcaya,1,1
2011-379,2011-379_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
2011-379,2011-379_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1
2011-379,2011-379_1729926,1729926,3,Province of Aurora,16,121.75,ADM2,6295630|6255147|PH|03|1729926,Earth|Asia|Philippines|Central Luzon|Province of Aurora,1,1
2011-379,2011-379_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
2011-379,2011-379_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
2011-379,2011-379_1691975,1691975,3,Province of Quirino,16.28333,121.58333,ADM2,6295630|6255147|PH|02|1691975,Earth|Asia|Philippines|Cagayan Valley|Province of Quirino,1,1
2011-379,2011-379_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
2011-379,2011-379_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1
2011-379,2011-379_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
2011-378,2011-378_1725582,1725582,3,Province of Benguet,16.5,120.66667,ADM2,6295630|6255147|PH|15|1725582,Earth|Asia|Philippines|Cordillera|Province of Benguet,1,1
2011-378,2011-378_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
2011-378,2011-378_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1
2011-378,2011-378_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
2011-378,2011-378_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
2011-378,2011-378_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1
2011-378,2011-378_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
2011-378,2011-378_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
2011-378,2011-378_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
2011-378,2011-378_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
2011-378,2011-378_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1
2011-378,2011-378_7115730,7115730,3,Kalinga,17.42599,121.41609,ADM2,6295630|6255147|PH|15|7115730,Earth|Asia|Philippines|Cordillera|Kalinga,1,1
2011-378,2011-378_1711331,1711331,3,Province of Ifugao,16.83333,121.16667,ADM2,6295630|6255147|PH|15|1711331,Earth|Asia|Philippines|Cordillera|Province of Ifugao,1,1
2011-378,2011-378_1697456,1697456,3,Province of Nueva Vizcaya,16.33333,121.33333,ADM2,6295630|6255147|PH|02|1697456,Earth|Asia|Philippines|Cagayan Valley|Province of Nueva Vizcaya,1,1
2011-378,2011-378_1729934,1729934,1,Aurora,16.96667,121.61667,ADM3,6295630|6255147|PH|02|1710515|1729934,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Aurora,1,1
2011-378,2011-378_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
2011-378,2011-378_1691975,1691975,3,Province of Quirino,16.28333,121.58333,ADM2,6295630|6255147|PH|02|1691975,Earth|Asia|Philippines|Cagayan Valley|Province of Quirino,1,1
2011-378,2011-378_7115731,7115731,3,Apayao,18.03359,121.1792,ADM2,6295630|6255147|PH|15|7115731,Earth|Asia|Philippines|Cordillera|Apayao,1,1
2011-367,2011-367_1693078,1693078,1,Polomolok,6.28333,125.08333,ADM3,6295630|6255147|PH|12|1685731|1693078,Earth|Asia|Philippines|Soccsksargen|Province of South Cotabato|Polomolok,1,1
2011-341,2011-341_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
2011-341,2011-341_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
2011-341,2011-341_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
2011-341,2011-341_1679428,1679428,3,Province of  Zamboanga del Sur,7.9043,123.3194,ADM2,6295630|6255147|PH|09|1679428,Earth|Asia|Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur,1,1
2011-341,2011-341_1717952,1717952,3,Province of Catanduanes,13.83333,124.25,ADM2,6295630|6255147|PH|05|1717952,Earth|Asia|Philippines|Bicol|Province of Catanduanes,1,1
2011-341,2011-341_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1
2011-341,2011-341_1699175,1699175,3,Mountain Province,17.08333,121.16667,ADM2,6295630|6255147|PH|15|1699175,Earth|Asia|Philippines|Cordillera|Mountain Province,1,1
2011-341,2011-341_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1
2011-341,2011-341_1725582,1725582,3,Province of Benguet,16.5,120.66667,ADM2,6295630|6255147|PH|15|1725582,Earth|Asia|Philippines|Cordillera|Province of Benguet,1,1
2011-341,2011-341_1692193,1692193,3,Quezon City,14.63333,121.03333,ADM2,6295630|6255147|PH|NCR|1692193,Earth|Asia|Philippines|National Capital Region|Quezon City,1,1
2011-341,2011-341_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1
2011-341,2011-341_1732380,1732380,3,Province of Abra,17.58333,120.75,ADM2,6295630|6255147|PH|15|1732380,Earth|Asia|Philippines|Cordillera|Province of Abra,1,1
2011-305,2011-305_1679429,1679429,3,Province of Zamboanga del Norte,8,122.66667,ADM2,6295630|6255147|PH|09|1679429,Earth|Asia|Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte,1,1
2011-305,2011-305_1685580,1685580,1,Subic,14.9,120.23333,ADM3,6295630|6255147|PH|03|1679435|1685580,Earth|Asia|Philippines|Central Luzon|Province of Zambales|Subic,1,1
2011-305,2011-305_1699585,1699585,3,Oriental Mindoro,13.15555,121.26803,ADM2,6295630|6255147|PH|41|1699585,Earth|Asia|Philippines|Mimaropa|Oriental Mindoro,1,1
2011-301,2011-301_1730198,1730198,1,Arevalo,10.68528,122.51639,PPL,6295630|6255147|PH|06|1730198,Earth|Asia|Philippines|Western Visayas|Arevalo,2,1
2011-301,2011-301_1710264,1710264,1,Jaro,11.16667,124.76667,ADM3,6295630|6255147|PH|08|1706800|1710264,Earth|Asia|Philippines|Eastern Visayas|Province of Leyte|Jaro,1,1
2011-301,2011-301_1701917,1701917,1,Mandurriao,10.71972,122.53556,PPL,6295630|6255147|PH|06|1701917,Earth|Asia|Philippines|Western Visayas|Mandurriao,2,1
2011-279,2011-279_1692194,1692194,3,Quezon,14.66667,121.5,ADM2,6295630|6255147|PH|40|1692194,Earth|Asia|Philippines|Calabarzon|Quezon,1,1
2011-279,2011-279_1689358,1689358,3,San Juan,14.6,121.01667,ADM2,6295630|6255147|PH|NCR|1689358,Earth|Asia|Philippines|National Capital Region|San Juan,1,1
2011-279,2011-279_1692192,1692192,1,Quezon City,14.6488,121.0509,PPLA2,6295630|6255147|PH|NCR|1692193|1692192,Earth|Asia|Philippines|National Capital Region|Quezon City|Quezon City,2,1
2011-279,2011-279_1702415,1702415,1,Malvar,14.03557,121.15108,ADM3,6295630|6255147|PH|40|1726279|1702415,Earth|Asia|Philippines|Calabarzon|Province of Batangas|Malvar,1,1
2011-279,2011-279_1730501,1730501,1,Antipolo,14.62578,121.12251,PPLA2,6295630|6255147|PH|40|1691591|1720841|1730501,Earth|Asia|Philippines|Calabarzon|Province of Rizal|Cainta|Antipolo,2,1
2011-279,2011-279_1695097,1695097,1,Paniqui,15.6689,120.5806,PPLA3,6295630|6255147|PH|03|1682811|1695103|1695097,Earth|Asia|Philippines|Central Luzon|Province of Tarlac|Paniqui|Paniqui,2,1
2011-279,2011-279_1700926,1700926,3,Marikina,14.63333,121.1,ADM2,6295630|6255147|PH|NCR|1700926,Earth|Asia|Philippines|National Capital Region|Marikina,1,1
2011-279,2011-279_1689069,1689069,1,San Mateo,14.68333,121.15,ADM3,6295630|6255147|PH|40|1691591|1689069,Earth|Asia|Philippines|Calabarzon|Province of Rizal|San Mateo,1,1
2011-279,2011-279_1699296,1699296,1,Rodriguez,14.76011,121.19993,PPLA3,6295630|6255147|PH|40|1691591|1699298|1699296,Earth|Asia|Philippines|Calabarzon|Province of Rizal|Rodriguez|Rodriguez,2,1
2011-279,2011-279_1701968,1701968,3,Mandaluyong City,14.58333,121.03333,ADM2,6295630|6255147|PH|NCR|1701968,Earth|Asia|Philippines|National Capital Region|Mandaluyong City,1,1
2011-279,2011-279_1720499,1720499,1,Calatagan,13.83224,120.63219,PPLA3,6295630|6255147|PH|40|1726279|1720503|1720499,Earth|Asia|Philippines|Calabarzon|Province of Batangas|Calatagan|Calatagan,2,1
2011-279,2011-279_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,2
2011-272,2011-272_1711331,1711331,3,Province of Ifugao,16.83333,121.16667,ADM2,6295630|6255147|PH|15|1711331,Earth|Asia|Philippines|Cordillera|Province of Ifugao,1,1
2011-272,2011-272_1692194,1692194,3,Quezon,14.66667,121.5,ADM2,6295630|6255147|PH|40|1692194,Earth|Asia|Philippines|Calabarzon|Quezon,1,1
2011-272,2011-272_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1
2011-272,2011-272_1700902,1700902,3,Province of Marinduque,13.41667,121.95,ADM2,6295630|6255147|PH|41|1700902,Earth|Asia|Philippines|Mimaropa|Province of Marinduque,1,1
2011-272,2011-272_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
2011-272,2011-272_1686065,1686065,3,Province of Siquijor,9.18333,123.56667,ADM2,6295630|6255147|PH|07|1686065,Earth|Asia|Philippines|Central Visayas|Province of Siquijor,1,1
2011-272,2011-272_1706800,1706800,3,Province of Leyte,10.91667,124.66667,ADM2,6295630|6255147|PH|08|1706800,Earth|Asia|Philippines|Eastern Visayas|Province of Leyte,1,1
2011-272,2011-272_1685754,1685754,3,Province of Sorsogon,12.83333,123.91667,ADM2,6295630|6255147|PH|05|1685754,Earth|Asia|Philippines|Bicol|Province of Sorsogon,1,1
2011-272,2011-272_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1
2011-272,2011-272_1719846,1719846,3,Province of Camarines Norte,14.16667,122.75,ADM2,6295630|6255147|PH|05|1719846,Earth|Asia|Philippines|Bicol|Province of Camarines Norte,1,1
2011-272,2011-272_1700711,1700711,3,Province of Masbate,12.16667,123.58333,ADM2,6295630|6255147|PH|05|1700711,Earth|Asia|Philippines|Bicol|Province of Masbate,1,1
2011-272,2011-272_1717952,1717952,3,Province of Catanduanes,13.83333,124.25,ADM2,6295630|6255147|PH|05|1717952,Earth|Asia|Philippines|Bicol|Province of Catanduanes,1,1
2011-272,2011-272_1707175,1707175,1,Las Piñas,14.48333,120.98333,ADM3,6295630|6255147|PH|NCR|1707175,Earth|Asia|Philippines|National Capital Region|Las Piñas,1,1
2011-272,2011-272_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1
2011-272,2011-272_1719845,1719845,3,Province of Camarines Sur,13.66667,123.33333,ADM2,6295630|6255147|PH|05|1719845,Earth|Asia|Philippines|Bicol|Province of Camarines Sur,1,1
2011-244,2011-244_1723105,1723105,3,Province of Bukidnon,8,125,ADM2,6295630|6255147|PH|10|1723105,Earth|Asia|Philippines|Northern Mindanao|Province of Bukidnon,1,1
2011-231,2011-231_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
2011-231,2011-231_1691591,1691591,3,Province of Rizal,14.58333,121.16667,ADM2,6295630|6255147|PH|40|1691591,Earth|Asia|Philippines|Calabarzon|Province of Rizal,1,1
2011-231,2011-231_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1
2011-231,2011-231_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
2011-231,2011-231_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1
2011-231,2011-231_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
2011-231,2011-231_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1
2011-231,2011-231_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
2011-231,2011-231_1719845,1719845,3,Province of Camarines Sur,13.66667,123.33333,ADM2,6295630|6255147|PH|05|1719845,Earth|Asia|Philippines|Bicol|Province of Camarines Sur,1,1
2011-231,2011-231_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1
2011-231,2011-231_1726279,1726279,3,Province of Batangas,13.91667,121.08333,ADM2,6295630|6255147|PH|40|1726279,Earth|Asia|Philippines|Calabarzon|Province of Batangas,1,1
2011-231,2011-231_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
2011-231,2011-231_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1
2011-221,2011-221_1715348,1715348,1,Davao City,7.07306,125.61278,PPLA,6295630|6255147|PH|11|1715348,Earth|Asia|Philippines|Davao|Davao City,2,1
2011-204,2011-204_1723105,1723105,3,Province of Bukidnon,8,125,ADM2,6295630|6255147|PH|10|1723105,Earth|Asia|Philippines|Northern Mindanao|Province of Bukidnon,1,1
2011-204,2011-204_1697559,1697559,3,Province of Cotabato,7.01667,125.08333,ADM2,6295630|6255147|PH|12|1697559,Earth|Asia|Philippines|Soccsksargen|Province of Cotabato,1,1
2011-204,2011-204_1703701,1703701,3,Province of Maguindanao,7.13333,124.3,ADM2,6295630|6255147|PH|14|1703701,Earth|Asia|Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao,1,1
2011-204,2011-204_1715345,1715345,3,Province of Davao del Sur,6.33333,125.5,ADM2,6295630|6255147|PH|11|1715345,Earth|Asia|Philippines|Davao|Province of Davao del Sur,1,1
2011-204,2011-204_7115980,7115980,1,Compostela Valley,7.60755,125.9586,VAL,6295630|6255147|PH|7115980,Earth|Asia|Philippines|Compostela Valley,4,1
2011-204,2011-204_1685377,1685377,3,Province of Sultan Kudarat,6.55,124.28333,ADM2,6295630|6255147|PH|12|1685377,Earth|Asia|Philippines|Soccsksargen|Province of Sultan Kudarat,1,1
